Zone, Enrollment, PwD-Status, PaperCode1, PaperCode2, registrationId1, registrationId1, City-Choice1, City-Choice2, City-Choice3, ChoiceNumber
Zone3, C127A64, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C102G93, false, MA, null, null, null, 27, 18, 21, -1
Zone3, C118V55, false, PH, null, null, null, 27, 18, 19, -1
Zone3, C116D52, false, PH, null, null, null, 27, 18, 57, -1
Zone3, C127N66, false, PH, null, null, null, 27, 21, 62, -1
Zone3, C120Z24, false, MA, null, null, null, 27, 18, 62, -1
Zone3, C106Y37, false, MA, null, null, null, 27, 18, 59, -1
Zone4, C127G42, false, BL, null, null, null, 31, 30, 34, -1
Zone3, C120B55, false, BL, null, null, null, 27, 18, 20, -1
Zone3, C127Q84, false, CY, null, null, null, 27, 21, 19, -1
Zone5, C128H22, false, PH, MS, null, null, 37, 35, 40, 1
Zone4, C123C75, false, CY, null, null, null, 31, 30, 9, -1
Zone4, C126R60, false, CY, null, null, null, 31, 30, 44, -1
Zone3, C124U54, false, PH, null, null, null, 27, 24, 18, -1
Zone4, C127B73, false, CY, null, null, null, 31, 30, 44, -1
Zone3, C128Q84, false, MS, null, null, null, 27, 22, 18, -1
Zone3, C109E11, false, PH, null, null, null, 27, 18, 62, -1
Zone3, C123D58, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C125N78, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C128D90, false, PH, null, null, null, 27, 18, 21, -1
Zone4, C108X35, false, BL, null, null, null, 31, 30, 44, -1
Zone3, C105C84, false, BL, null, null, null, 27, 22, 21, -1
Zone3, C121F45, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C128J17, false, CY, null, null, null, 27, 21, 19, -1
Zone3, C122D58, false, PH, null, null, null, 27, 18, 62, -1
Zone3, C126E33, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C126C55, false, BT, null, null, null, 27, 18, 20, -1
Zone3, C124U38, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C120W44, false, BL, null, null, null, 27, 18, 19, -1
Zone3, C121A65, false, CY, null, null, null, 27, 21, 18, -1
Zone3, C121A70, false, MA, null, null, null, 27, 21, 18, -1
Zone3, C122C20, false, MA, null, null, null, 27, 18, 20, -1
Zone4, C123C28, false, CY, null, null, null, 31, 30, 34, -1
Zone4, C123A36, false, PH, null, null, null, 31, 30, 34, -1
Zone3, C121G70, false, BT, null, null, null, 27, 21, 62, -1
Zone3, C120D94, false, MA, null, null, null, 27, 18, 19, -1
Zone3, C123M22, false, MA, null, null, null, 27, 18, 19, -1
Zone4, C123J45, false, MA, null, null, null, 31, 30, 43, -1
Zone3, C128K24, false, CY, null, null, null, 27, 21, 18, -1
Zone3, C128J87, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C117S73, false, PH, null, null, null, 27, 23, 38, -1
Zone3, C128J80, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C128K46, false, BL, null, null, null, 27, 18, 19, -1
Zone3, C124U67, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C115T60, false, PH, null, null, null, 27, 18, 20, -1
Zone3, C102A66, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C117S27, false, PH, null, null, null, 27, 18, 62, -1
Zone3, C128A53, false, PH, null, null, null, 27, 21, 62, -1
Zone3, C128K70, false, BT, null, null, null, 27, 18, 21, -1
Zone3, C125T69, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C102W63, false, CY, null, null, null, 27, 18, 41, -1
Zone3, C111A84, false, CY, null, null, null, 27, 18, 57, -1
Zone3, C100E20, false, MA, null, null, null, 27, 18, 20, -1
Zone3, C120J95, false, BL, null, null, null, 27, 19, 62, -1
Zone3, C128M25, false, MA, null, null, null, 27, 18, 62, -1
Zone4, C124M67, false, PH, null, null, null, 31, 30, 44, -1
Zone3, C127V94, false, CY, null, null, null, 27, 21, 22, -1
Zone3, C122W17, false, PH, null, null, null, 27, 18, 19, -1
Zone3, C117E82, false, CY, null, null, null, 27, 21, 19, -1
Zone3, C111E73, false, PH, null, null, null, 27, 20, 62, -1
Zone3, C116R90, false, PH, null, null, null, 27, 18, 20, -1
Zone3, C125M41, false, PH, null, null, null, 27, 18, 40, -1
Zone3, C128M93, false, PH, null, null, null, 27, 18, 20, -1
Zone3, C128M90, false, PH, null, null, null, 27, 18, 20, -1
Zone4, C127S80, false, BT, null, null, null, 31, 30, 44, -1
Zone3, C118P56, false, BT, null, null, null, 27, 18, 62, -1
Zone3, C116R19, false, MA, null, null, null, 27, 18, 62, -1
Zone3, C127P87, false, MS, null, null, null, 27, 18, 19, -1
Zone3, C121C78, false, CY, null, null, null, 27, 18, 19, -1
Zone3, C104Y77, false, BL, null, null, null, 27, 21, 19, -1
Zone3, C103K13, false, PH, null, null, null, 27, 18, 19, -1
Zone3, C103W74, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C124S69, false, BT, null, null, null, 27, 23, 18, -1
Zone3, C126N56, false, CY, null, null, null, 27, 18, 35, -1
Zone3, C125H85, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C125B23, false, MS, null, null, null, 27, 18, 60, -1
Zone3, C116N93, false, MA, null, null, null, 27, 21, 18, -1
Zone3, C126B85, false, BL, null, null, null, 27, 18, 19, -1
Zone3, C127M37, false, CY, null, null, null, 27, 18, 62, -1
Zone4, C125N11, false, PH, null, null, null, 31, 30, 34, -1
Zone3, C127P28, false, BT, null, null, null, 27, 18, 21, -1
Zone3, C127P81, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C127N93, false, CY, null, null, null, 27, 18, 19, -1
Zone3, C128S55, false, BL, null, null, null, 27, 18, 21, -1
Zone3, C126Q69, false, CY, null, null, null, 27, 18, 22, -1
Zone3, C127Y23, false, BL, null, null, null, 27, 18, 62, -1
Zone3, C127X84, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C100Q33, true, MA, null, null, null, 20, 18, 63, -1
Zone3, C121W72, false, PH, null, null, null, 27, 18, 20, -1
Zone4, C125V66, true, CY, null, null, null, 31, 30, 34, -1
Zone3, C125Y15, true, MA, null, null, null, 18, 19, 21, -1
Zone3, C126X62, false, MA, null, null, null, 27, 21, 22, -1
Zone3, C126Z15, false, BL, null, null, null, 27, 18, 62, -1
Zone3, C119B38, false, MA, null, null, null, 27, 18, 20, -1
Zone3, C128T10, false, BT, null, null, null, 27, 18, 62, -1
Zone3, C128S10, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C128B58, false, MA, null, null, null, 27, 18, 21, -1
Zone3, C122E75, false, MA, null, null, null, 27, 18, 20, -1
Zone4, C120V83, false, CY, null, null, null, 31, 30, 34, -1
Zone3, C126H97, false, PH, null, null, null, 27, 18, 20, -1
Zone5, C125V87, true, MS, null, null, null, 41, 40, 39, -1
Zone3, C128W92, false, MS, null, null, null, 27, 18, 62, -1
Zone3, C128S52, false, CY, null, null, null, 27, 19, 18, -1
Zone3, C128U75, false, MA, null, null, null, 27, 21, 18, -1
Zone3, C128R95, false, BL, null, null, null, 27, 18, 21, -1
Zone4, C119S40, false, GG, null, null, null, 31, 30, 34, -1
Zone2, C127A40, false, PH, null, null, null, 9, 17, 12, -1
Zone5, C115S37, true, MA, null, null, null, 41, 36, 40, -1
Zone3, C128U31, false, MA, null, null, null, 27, 24, 21, -1
Zone3, C124Q70, false, CY, null, null, null, 27, 21, 18, -1
Zone3, C125U73, false, PH, null, null, null, 27, 21, 62, -1
Zone3, C128Q88, false, MS, null, null, null, 27, 21, 18, -1
Zone3, C128E66, false, PH, null, null, null, 27, 18, 19, -1
Zone3, C127K60, false, MS, null, null, null, 27, 18, 62, -1
Zone3, C127C94, false, MS, null, null, null, 27, 20, 18, -1
Zone3, C126E82, false, MS, null, null, null, 27, 20, 18, -1
Zone3, C128H16, false, MA, null, null, null, 27, 18, 62, -1
Zone3, C120U17, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C119G82, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C110V60, false, PH, null, null, null, 27, 18, 19, -1
Zone5, C115S34, true, MA, null, null, null, 41, 36, 40, -1
Zone3, C125B57, false, PH, null, null, null, 27, 24, 18, -1
Zone3, C120H40, false, PH, null, null, null, 19, 18, 27, -1
Zone3, C115X90, false, PH, null, null, null, 27, 18, 21, -1
Zone4, C128E37, false, CY, null, null, null, 31, 30, 44, -1
Zone3, C114R93, false, PH, null, null, null, 27, 18, 20, -1
Zone3, C128P87, false, CY, null, null, null, 27, 18, 20, -1
Zone4, C113Z79, false, BT, null, null, null, 31, 30, 44, -1
Zone4, C126G29, false, CY, null, null, null, 31, 30, 34, -1
Zone3, C124Y27, false, PH, null, null, null, 27, 18, 20, -1
Zone3, C123U16, false, PH, null, null, null, 27, 18, 24, -1
Zone4, C111J84, false, MA, null, null, null, 31, 30, 34, -1
Zone3, C101C82, false, PH, null, null, null, 27, 18, 22, -1
Zone3, C102D43, false, PH, null, null, null, 27, 18, 24, -1
Zone3, C104D62, false, BL, null, null, null, 27, 20, 18, -1
Zone3, C107H37, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C109Q78, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C109X33, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C110Z75, false, PH, null, null, null, 27, 20, 18, -1
Zone3, C123G27, false, MA, null, null, null, 27, 18, 19, -1
Zone3, C126A83, false, BT, null, null, null, 27, 19, 18, -1
Zone3, C100Y48, false, MA, null, null, null, 27, 18, 35, -1
Zone3, C101P32, false, CY, null, null, null, 27, 21, 18, -1
Zone3, C104N79, false, BT, null, null, null, 27, 18, 20, -1
Zone3, C106F91, false, PH, null, null, null, 27, 18, 9, -1
Zone3, C106M71, false, CY, null, null, null, 27, 21, 18, -1
Zone3, C107V47, false, BL, null, null, null, 27, 18, 21, -1
Zone3, C107W83, false, PH, null, null, null, 27, 18, 62, -1
Zone3, C108S57, false, CY, null, null, null, 27, 18, 59, -1
Zone3, C110B79, false, CY, null, null, null, 27, 18, 35, -1
Zone3, C111G33, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C112H64, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C112N29, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C113T98, false, MA, null, null, null, 27, 21, 22, -1
Zone3, C114M61, false, MA, null, null, null, 27, 21, 18, -1
Zone3, C116F87, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C117H61, false, MA, null, null, null, 27, 18, 22, -1
Zone3, C117Y11, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C118G81, false, BL, null, null, null, 19, 18, 21, -1
Zone3, C120T54, false, PH, null, null, null, 27, 22, 49, -1
Zone3, C122R18, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C123M57, false, MS, null, null, null, 27, 18, 24, -1
Zone3, C127W39, false, CY, null, null, null, 27, 18, 22, -1
Zone3, C127W49, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C100Y37, false, CY, null, null, null, 27, 18, 62, -1
Zone4, C106B49, false, GG, null, null, null, 31, 30, 44, -1
Zone3, C110C90, false, PH, null, null, null, 19, 18, 21, -1
Zone3, C112S13, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C113Q30, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C114G70, false, BT, null, null, null, 27, 18, 62, -1
Zone3, C115B15, false, MA, null, null, null, 19, 21, 27, -1
Zone3, C117B59, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C119Z59, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C120F74, false, BL, null, null, null, 27, 18, 21, -1
Zone3, C126T11, false, PH, null, null, null, 19, 18, 27, -1
Zone3, C127X69, false, BL, null, null, null, 27, 18, 21, -1
Zone3, C128J54, false, BL, null, null, null, 27, 19, 18, -1
Zone3, C100B30, false, MA, null, null, null, 27, 18, 19, -1
Zone3, C101C22, false, PH, null, null, null, 27, 18, 62, -1
Zone3, C104Z59, false, PH, null, null, null, 27, 18, 59, -1
Zone3, C105N88, false, PH, null, null, null, 27, 18, 59, -1
Zone3, C106R69, false, MA, null, null, null, 27, 18, 24, -1
Zone3, C106Y86, false, CY, null, null, null, 27, 21, 20, -1
Zone3, C107G99, false, PH, null, null, null, 19, 27, 18, -1
Zone3, C107P45, false, MA, null, null, null, 27, 18, 19, -1
Zone3, C107Z12, false, CY, null, null, null, 27, 18, 20, -1
Zone3, C108A84, false, CY, null, null, null, 27, 18, 19, -1
Zone3, C108G55, false, PH, null, null, null, 27, 18, 39, -1
Zone3, C108P72, false, MA, null, null, null, 27, 18, 59, -1
Zone3, C110P97, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C111X95, false, BL, null, null, null, 27, 22, 21, -1
Zone3, C113D68, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C113K54, false, MA, null, null, null, 27, 18, 62, -1
Zone3, C114R45, false, MA, null, null, null, 27, 18, 62, -1
Zone3, C114R99, false, CY, null, null, null, 27, 18, 19, -1
Zone3, C114X77, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C116D93, false, CY, null, null, null, 27, 18, 62, -1
Zone3, C116T84, false, PH, null, null, null, 27, 18, 21, -1
Zone3, C120X75, false, PH, null, null, null, 27, 21, 19, -1
Zone3, C123Z98, false, CY, null, null, null, 27, 21, 24, -1
Zone3, C126Z49, false, PH, null, null, null, 27, 21, 18, -1
Zone3, C127U10, false, MS, null, null, null, 27, 18, 20, -1
Zone3, C127W41, false, CY, null, null, null, 27, 18, 21, -1
Zone3, C128S80, false, MA, null, null, null, 27, 21, 62, -1
Zone4, C111G73, false, CY, null, null, null, 31, 30, 34, -1
Zone3, C117A73, false, BL, null, null, null, 19, 18, 21, -1
Zone3, C125A53, true, PH, null, null, null, 18, 22, 19, -1
Zone3, C122S30, false, PH, null, null, null, 27, 20, 61, -1
Zone3, C128A95, false, PH, null, null, null, 27, 18, 21, -1
Not Allocated candidate 1462
Allocated candidate 44269
